OBJ_ID,ARA_XCRD,ARA_YCRD,PRRCK_LARG,PRRCK_MDDL,LOCTN_ALTT,LOCTN_GRDN,EIGHT_AGL,CLZN_CD,TPGRP_TPCD,PRDN_FOM_C,SLANT_TYP,SLDPT_TPCD,SCSTX_CD,SLTP_CD,LDMARK_STN,MAP_LABEL
2338,354557.23,236590.32,1,11,761.50,25.30,47.30,3,12,01,1,10,01,01,L101,B₁
2339,354908.04,234261.13,1,11,448.30,31.30,197.00,3,12,03,2,20,01,02,L102,B₂
2340,354828.04,233676.13,1,11,414.40,26.20,128.10,3,12,03,2,20,01,02,L102,B₂
2341,356139,233529,1,11,277.50,23.50,48.10,3,12,05,2,20,02,02,L102,B₂
2342,348244,233551,2,25,437.70,13.60,312.60,3,12,01,1,10,02,15,L415,GrB₁
2343,352722.08,238791.05,2,25,158.60,15.00,29.70,3,12,05,2,20,02,02,L102,B₂
2344,355558.97,238299.51,2,25,529.00,27.20,36.20,3,12,01,1,10,02,01,L101,B₁
2345,355618.97,238604.51,2,25,459.00,22.90,100.50,3,12,03,2,20,02,02,L102,B₂
2346,350926.49,238618.4,2,25,147.70,18.70,116.80,3,12,05,2,20,02,14,L314,DRb₂
2347,352462.08,238561.05,2,25,210.50,29.10,341.20,3,12,05,2,20,02,02,L102,B₂
2348,349049.58,238611.26,2,25,133.30,25.30,225.50,3,12,05,2,20,03,14,L314,DRb₂
2349,353132,237660,2,25,407.10,22.00,290.00,3,12,03,2,20,02,02,L102,B₂
2350,349029.58,238301.26,2,25,131.50,22.40,8.20,3,12,05,2,20,02,14,L314,DRb₂
2351,351007,238061,2,25,211.30,16.30,46.90,3,12,03,3,20,02,14,L314,DRb₂
2352,350194.27,237559.39,2,25,150.00,24.50,177.20,3,12,05,2,20,02,14,L314,DRb₂
2353,354452.23,237180.32,1,11,714.80,32.70,110.20,3,12,01,1,10,02,01,L101,B₁
2354,350259.27,237089.39,2,25,148.80,31.20,257.60,3,12,05,2,20,02,16,L416,GrB₂
2355,351719.27,236194.39,2,25,389.00,26.00,299.20,3,12,01,1,10,02,15,L415,GrB₁
2356,356002.23,235860.32,1,11,406.80,32.10,202.50,3,12,03,2,20,02,02,L102,B₂
2357,355442.23,235920.32,1,11,512.60,26.90,175.30,3,12,03,2,20,01,02,L102,B₂
2358,351674.27,235789.39,2,25,326.30,28.70,237.00,3,12,05,2,20,02,16,L416,GrB₂
2359,352200.84,235732,2,25,435.00,35.30,193.10,3,12,05,2,20,02,02,L102,B₂
2360,348862.89,234298.38,2,25,372.30,27.00,215.30,3,12,03,2,20,02,16,L416,GrB₂
2361,348597.89,234458.38,2,25,318.80,26.10,242.60,3,12,03,2,20,02,16,L416,GrB₂
2362,347722.89,233598.38,2,25,371.10,27.30,197.70,3,12,03,2,20,02,16,L416,GrB₂
2363,347662.89,233593.38,2,25,351.20,31.60,193.20,3,12,03,2,20,02,16,L416,GrB₂
2364,347572.89,233663.38,2,25,361.40,26.50,205.10,3,12,03,2,20,02,16,L416,GrB₂
2365,351309.27,235424.39,2,25,247.40,17.70,319.60,3,,,,,,82,L983,R
2366,348923.18,235482.09,2,25,208.90,24.10,208.30,3,,,,,,82,L983,R
2367,352035.84,235482,2,25,292.00,10.10,308.40,3,,,,,,93,L993,C
2368,350149.27,235434.39,2,25,254.30,15.50,281.60,3,,,,,,82,L983,R
2369,349463.18,235337.09,2,25,339.80,18.50,299.60,3,12,01,1,10,02,15,L415,GrB₁
2370,353330.84,235522,1,11,478.50,17.70,337.80,3,12,05,2,20,01,02,L102,B₂
2371,348313.18,235477.09,2,25,216.60,26.60,24.20,3,12,05,2,20,02,14,L314,DRb₂
2372,352560.62,234635.25,2,25,621.10,23.60,314.40,3,12,06,3,20,02,02,L102,B₂
2373,354568.04,234966.13,1,11,514.50,26.50,160.30,3,12,01,1,10,02,01,L101,B₁
2374,355893.04,234171.13,1,11,266.20,15.70,120.30,3,,,,,,82,L983,R
2375,356423.03,234212.06,1,11,191.40,16.20,135.70,3,,,,,,82,L983,R
2376,353726,234225,1,11,688.40,23.80,66.70,3,12,03,2,20,02,02,L102,B₂
2377,355658.04,233841.13,1,11,237.70,23.90,354.10,3,12,05,2,20,02,02,L102,B₂
2378,356293.04,233911.13,1,11,182.60,37.00,340.40,3,12,05,2,20,01,02,L102,B₂
2379,355143.04,233541.13,1,11,378.40,32.10,352.10,3,12,05,2,20,01,02,L102,B₂
2380,354503.04,233586.13,1,11,489.80,24.10,157.30,3,12,03,2,20,01,02,L102,B₂
2381,356323.04,233576.13,1,11,253.40,19.80,10.10,3,12,05,2,20,01,02,L102,B₂
2382,354818.04,233361.13,1,11,474.60,25.70,18.20,3,12,01,1,10,01,01,L101,B₁
2383,355438.04,232951.13,1,11,517.50,26.80,5.60,3,12,01,1,10,02,01,L101,B₁
2384,354448.04,233081.13,1,11,578.50,24.80,9.80,3,12,01,1,10,02,01,L101,B₁
2385,351620,235307,2,25,323.60,22.60,279.00,3,12,01,1,10,02,15,L415,GrB₁
2386,348040,238027,2,25,159.90,10.60,97.30,3,07,01,1,10,02,13,L313,DRb₁
2387,349048.18,236767.09,2,25,188.80,28.90,221.40,3,12,05,2,20,02,16,L416,GrB₂
2388,349103.18,235907.09,2,25,179.80,32.70,34.90,3,12,05,2,20,02,16,L416,GrB₂
2389,348873.18,235927.09,2,25,160.50,24.00,2.70,3,12,05,2,20,02,16,L416,GrB₂
2390,350021,235935,2,25,230.50,31.80,153.30,3,12,05,2,20,02,16,L416,GrB₂
2391,356773.03,233352.06,1,11,276.30,26.30,54.70,3,12,01,1,10,01,01,L101,B₁
2392,354133,237657,2,25,670.60,33.90,42.80,3,12,01,1,10,02,01,L101,B₁
2393,354298.97,238339.51,2,25,410.40,29.30,296.10,3,12,01,1,10,02,01,L101,B₁
2394,353660.84,237437,2,25,585.10,33.90,36.10,3,12,03,3,20,02,02,L102,B₂
2395,353540.84,237477,2,25,586.00,33.70,25.20,3,12,03,3,20,02,02,L102,B₂
2396,353530.84,237657,2,25,508.20,28.90,75.10,3,12,03,3,20,02,02,L102,B₂
2397,353880.84,237592,2,25,564.60,40.60,12.90,3,12,03,3,20,02,02,L102,B₂
2398,353412.08,237921.05,2,25,451.90,25.40,32.90,3,12,03,2,20,02,02,L102,B₂
2399,353382.08,237986.05,2,25,436.80,28.50,53.70,3,12,03,2,20,02,02,L102,B₂
2400,353379,238637,2,25,236.70,29.80,50.10,3,12,05,2,20,02,02,L102,B₂
2401,349134.58,238641.26,2,25,165.20,24.90,184.90,3,12,01,1,10,03,13,L313,DRb₁
2402,351156.49,238203.4,2,25,192.80,27.60,293.30,3,12,05,2,20,02,14,L314,DRb₂
2403,354958.97,238064.51,2,25,377.20,22.10,254.50,3,12,03,2,20,02,02,L102,B₂
2404,356501.15,237209.42,1,11,595.90,22.60,312.60,3,12,03,2,20,02,02,L102,B₂
2405,350694.27,237269.39,2,25,216.00,27.90,171.40,3,12,01,1,10,02,15,L415,GrB₁
2406,350524.27,237074.39,2,25,175.30,35.70,146.80,3,12,05,2,20,02,16,L416,GrB₂
2407,350988,236604,2,25,305.00,36.30,213.10,3,12,01,1,10,02,15,L415,GrB₁
2408,350939.27,236074.39,2,25,267.10,24.90,299.00,3,12,01,1,10,02,15,L415,GrB₁
2409,351975.84,235847,2,25,448.80,33.40,218.60,3,12,05,2,20,02,16,L416,GrB₂
2410,352105.84,235692,2,25,397.10,34.70,181.00,3,12,05,2,20,02,16,L416,GrB₂
2411,351404.27,235779.39,2,25,257.70,31.50,206.10,3,12,05,2,20,02,16,L416,GrB₂
2412,351910.84,235857,2,25,430.20,34.90,209.50,3,12,05,2,20,02,16,L416,GrB₂
2413,353490.84,235732,1,11,501.20,21.30,227.20,3,12,05,2,20,02,02,L102,B₂
2414,354447.23,235580.32,1,11,472.20,30.20,186.70,3,12,05,2,20,02,02,L102,B₂
2415,351885.84,235712,2,25,347.70,28.70,196.50,3,12,05,2,20,02,16,L416,GrB₂
2416,349869.27,236519.39,2,25,170.30,27.20,128.20,3,12,01,1,10,02,24,L624,Er₁
2417,348578.18,237307.09,2,25,117.50,40.80,254.10,3,12,05,2,20,01,16,L416,GrB₂
2418,347627.89,233438.38,2,25,365.40,32.90,1.90,3,12,03,2,20,02,16,L416,GrB₂
2419,347497.89,233468.38,2,25,347.10,34.40,342.50,3,12,03,2,20,02,16,L416,GrB₂
2420,349989.27,235239.39,2,25,299.90,22.40,340.20,3,12,03,2,20,02,16,L416,GrB₂
2421,349759.27,235604.39,2,25,287.80,26.90,65.20,3,12,03,2,20,01,16,L416,GrB₂
2422,350819.27,235424.39,2,25,213.90,20.50,261.60,3,,,,,,82,L983,R
2423,347558.18,235417.09,2,25,219.70,20.90,306.10,3,,,,,,82,L983,R
2424,348468.18,235282.09,2,25,147.80,14.80,96.00,3,,,,,,82,L983,R
2425,349143.18,235327.09,2,25,283.60,19.40,237.50,3,,,,,,82,L983,R
2426,352715.84,235162,2,25,539.90,32.90,357.10,3,,,,,,82,L983,R
2427,348897.89,234488.38,2,25,371.20,21.50,19.00,3,12,01,1,10,02,15,L415,GrB₁
2428,353158,234769,1,11,758.90,28.20,329.00,3,12,01,1,10,01,01,L101,B₁
2429,347319.58,238066.26,2,25,140.10,21.00,234.20,3,07,05,2,20,02,14,L314,DRb₂
2430,347799.58,237956.26,2,25,158.40,22.50,198.40,3,07,05,3,20,02,14,L314,DRb₂
2431,347919.58,237951.26,2,25,131.20,27.50,131.30,3,07,05,2,20,02,14,L314,DRb₂
2432,347724.58,237911.26,2,25,170.00,16.20,137.60,3,07,01,1,10,02,13,L313,DRb₁
2433,348693.18,236892.09,2,25,148.50,25.00,248.10,3,12,05,2,20,01,16,L416,GrB₂
2434,347358.18,236827.09,2,25,142.20,24.30,227.10,3,07,05,2,20,02,14,L314,DRb₂
2435,347468.18,236852.09,2,25,136.60,25.20,52.00,3,07,05,2,20,02,14,L314,DRb₂
2436,348693.18,236737.09,2,25,135.20,22.80,171.90,3,12,05,2,20,01,16,L416,GrB₂
2437,348603.18,236762.09,2,25,117.80,31.90,259.20,3,12,05,2,20,01,16,L416,GrB₂
2438,349529.27,236759.39,2,25,275.10,28.50,30.40,3,12,05,2,20,02,16,L416,GrB₂
2439,347438.18,236747.09,2,25,130.60,22.30,163.70,3,07,05,2,20,02,14,L314,DRb₂
2440,348748.18,236697.09,2,25,125.70,17.00,199.90,3,12,05,2,20,01,16,L416,GrB₂
2441,354343.04,234176.13,1,11,495.70,21.20,37.60,3,,,,,,82,L983,R
2442,347417.89,234143.38,2,25,371.20,25.00,210.20,3,,,,,,82,L983,R
2443,347947.89,234123.38,2,25,385.60,14.10,102.70,3,,,,,,82,L983,R
2444,355428.04,234096.13,1,11,287.20,20.50,151.50,3,,,,,,82,L983,R
2445,348022.89,234073.38,2,25,367.60,15.50,23.30,3,,,,,,82,L983,R
2446,355348.04,234021.13,1,11,287.50,23.50,126.90,3,,,,,,82,L983,R
2447,355098.04,233731.13,1,11,330.00,15.20,114.20,3,,,,,,82,L983,R
2448,355428.04,233711.13,1,11,288.70,15.50,356.10,3,,,,,,95,L995,O
2449,356843.03,233702.06,1,11,180.10,13.10,84.80,3,,,,,,82,L983,R
2450,356663.03,233702.06,1,11,188.40,10.50,12.60,3,,,,,,93,L993,C
2451,352790.62,234150.25,2,25,722.60,26.70,314.60,3,12,03,2,20,02,02,L102,B₂
2452,353770.62,234380.25,1,11,715.90,31.60,114.30,3,12,01,1,10,02,01,L101,B₁
2453,355413.04,234266.13,1,11,349.70,23.00,145.70,3,12,05,2,20,01,02,L102,B₂
2454,353930.62,233320.25,1,11,673.30,29.20,58.20,3,12,06,3,20,02,02,L102,B₂
2455,354618.04,232886.13,1,11,640.70,27.00,5.20,3,12,01,1,10,02,01,L101,B₁
2456,355498.04,233981.13,1,11,252.50,12.80,120.70,3,,,,,,95,L995,O
2457,353392.08,238496.05,2,25,267.50,25.20,62.00,3,12,03,2,20,02,02,L102,B₂
2458,353800.84,237502,2,25,586.50,36.50,271.10,3,12,03,3,20,02,02,L102,B₂
2459,353887.08,237886.05,2,25,488.90,36.20,248.10,3,12,03,2,20,02,02,L102,B₂
2460,354013.97,238174.51,2,25,461.10,38.70,49.60,3,12,03,2,20,02,02,L102,B₂
2461,354098.97,238389.51,2,25,347.90,21.30,50.20,3,12,05,2,20,02,02,L102,B₂
2462,352720,238274,2,25,271.30,29.40,106.00,3,12,03,2,20,02,02,L102,B₂
2463,352717.08,238496.05,2,25,202.60,23.10,56.20,3,12,05,2,20,02,02,L102,B₂
2464,353860,238067,2,25,499.70,34.20,273.90,3,12,01,1,10,02,01,L101,B₁
2465,356438.03,234772.06,1,11,177.40,15.10,239.00,3,12,05,2,20,02,02,L102,B₂
2466,356781.15,235484.42,1,11,335.00,20.40,189.60,3,12,03,3,20,02,02,L102,B₂
2467,353247.08,238701.05,2,25,258.00,18.70,334.80,3,12,01,1,10,02,01,L101,B₁
2468,354973.97,238699.51,2,25,292.50,22.40,330.70,3,12,05,2,20,04,02,L102,B₂
2469,352592.08,238591.05,2,25,217.50,21.50,53.10,3,12,05,2,20,02,02,L102,B₂
2470,354148.97,237979.51,2,25,484.90,36.50,61.90,3,12,03,2,20,02,02,L102,B₂
2471,350161.49,238278.4,2,25,198.80,23.90,207.70,3,12,05,2,20,02,14,L314,DRb₂
2472,348974.58,238211.26,2,25,122.30,38.30,242.70,3,12,05,2,20,02,14,L314,DRb₂
2473,353842.08,238281.05,2,25,434.30,33.90,293.10,3,12,03,2,20,02,02,L102,B₂
2474,355708.97,238164.51,2,25,496.00,20.70,72.10,3,12,03,2,20,02,02,L102,B₂
2475,356592.86,238283.2,2,25,358.70,27.90,67.70,3,12,03,2,20,02,02,L102,B₂
2476,352800.84,237552,2,25,452.20,35.00,34.70,3,12,01,1,10,02,01,L101,B₁
2477,354432.23,237545.32,2,25,605.30,31.30,4.20,3,12,03,2,20,02,02,L102,B₂
2478,351754.27,236749.39,2,25,260.90,32.70,209.60,3,12,03,2,20,02,16,L416,GrB₂
2479,352145.84,236772,2,25,251.30,23.40,315.70,3,12,03,2,20,02,02,L102,B₂
2480,353260.84,236567,2,25,561.50,37.90,39.30,3,12,03,2,20,02,02,L102,B₂
2481,351239.27,236659.39,2,25,266.00,33.20,138.50,3,12,05,2,20,02,16,L416,GrB₂
2482,350444.27,236624.39,2,25,172.90,20.00,268.00,3,12,05,1,10,02,15,L415,GrB₁
2483,350874.27,236229.39,2,25,193.00,20.70,319.20,3,12,05,2,20,02,16,L416,GrB₂
2484,355327.23,236250.32,1,11,615.10,33.60,205.10,3,12,03,2,20,01,02,L102,B₂
2485,354302.23,235825.32,1,11,589.90,32.00,225.80,3,12,05,2,20,02,02,L102,B₂
2486,355007.23,235530.32,1,11,390.10,29.00,163.70,3,12,05,2,20,01,02,L102,B₂
2487,351709.27,235664.39,2,25,286.20,32.10,212.70,3,12,05,2,20,02,16,L416,GrB₂
2488,354587.23,235485.32,1,11,414.50,27.80,171.50,3,12,05,2,20,01,02,L102,B₂
2489,348603.18,237232.09,2,25,118.90,36.80,255.30,3,12,05,2,20,01,16,L416,GrB₂
2490,348107.89,234818.38,2,25,282.40,26.70,97.60,3,12,01,1,10,02,15,L415,GrB₁
2491,347855,234779,2,25,342.70,22.90,203.10,3,12,01,1,10,02,15,L415,GrB₁
2492,347722.89,234868.38,2,25,382.50,25.70,168.00,3,12,01,1,10,02,15,L415,GrB₁
2493,347508.18,234987.09,2,25,319.60,39.50,240.90,3,12,01,1,10,02,15,L415,GrB₁
2494,347413.18,235022.09,2,25,279.60,35.50,238.20,3,12,01,1,10,02,15,L415,GrB₁
2495,347588.18,237257.09,2,25,169.00,20.40,200.00,3,07,05,2,20,01,14,L314,DRb₂
2496,350324.27,235649.39,2,25,212.70,22.90,343.70,3,12,05,2,20,01,16,L416,GrB₂
2497,350019.27,235659.39,2,25,218.50,30.20,113.30,3,12,03,2,20,01,16,L416,GrB₂
2498,350189.27,235539.39,2,25,224.80,25.40,341.30,3,12,03,2,20,01,16,L416,GrB₂
2499,350104.27,235539.39,2,25,212.20,25.40,335.70,3,12,03,2,20,01,16,L416,GrB₂
2500,349207,234551,2,25,312.60,32.30,317.00,3,12,03,2,20,02,16,L416,GrB₂
2501,350064.27,235339.39,2,25,249.90,30.10,343.50,3,,,,,,82,L983,R
2502,349208.18,235317.09,2,25,299.90,22.60,199.70,3,,,,,,82,L983,R
2503,353550.84,235212,1,11,517.40,13.50,37.10,3,,,,,,93,L993,C
2504,351264.27,235209.39,2,25,289.10,19.00,334.60,3,,,,,,82,L983,R
2505,350604.27,235144.39,2,25,292.50,20.40,328.50,3,,,,,,82,L983,R
2506,349869.27,235134.39,2,25,368.80,13.30,307.50,3,,,,,,82,L983,R
2507,351199.27,235129.39,2,25,307.80,17.90,343.30,3,,,,,,82,L983,R
2508,356568.03,233712.06,1,11,208.00,14.10,330.90,3,,,,,,82,L983,R
2509,355258.04,233631.13,1,11,328.60,24.10,8.80,3,,,,,,82,L983,R
2510,355183.04,233591.13,1,11,356.20,24.60,355.00,3,,,,,,82,L983,R
2511,355503.04,233586.13,1,11,319.40,17.50,111.60,3,,,,,,82,L983,R
2512,355098.04,233526.13,1,11,382.80,31.50,346.00,3,,,,,,82,L983,R
2513,354433.04,233556.13,1,11,489.90,20.80,171.60,3,,,,,,82,L983,R
2514,355513.04,233546.13,1,11,318.40,17.30,50.40,3,,,,,,93,L993,C
2515,354488.04,233536.13,1,11,474.00,21.70,146.90,3,,,,,,82,L983,R
2516,355223.04,233511.13,1,11,395.20,30.80,32.50,3,,,,,,82,L983,R
2517,355853.04,234321.13,1,11,299.60,21.10,83.90,3,12,05,2,20,01,02,L102,B₂
2518,356113.04,234411.13,1,11,229.30,27.00,7.10,3,12,05,2,20,01,02,L102,B₂
2519,356213.04,234381.13,1,11,212.60,28.60,29.50,3,12,05,2,20,01,02,L102,B₂
2520,353645.62,233540.25,2,25,833.50,35.30,98.00,3,12,03,2,20,02,02,L102,B₂
2521,356681.15,235599.42,1,11,362.20,25.90,200.80,3,12,03,2,20,02,02,L102,B₂
2522,356733.03,233442.06,1,11,226.70,25.20,30.60,3,12,05,2,20,01,02,L102,B₂
2523,353615.62,233455.25,2,25,874.40,29.40,70.00,3,12,01,2,10,02,28,L828,Li
2524,354991,233096,1,11,493.70,28.40,268.90,3,12,06,3,20,01,02,L102,B₂
2525,357018.03,232612.06,2,25,459.00,32.50,5.00,3,12,03,2,20,01,02,L102,B₂
2526,348621,234811,2,25,290.00,19.20,37.30,3,12,01,1,10,02,15,L415,GrB₁
2527,348884.58,237721.26,2,25,154.30,17.20,202.60,3,12,01,1,10,02,15,L415,GrB₁
2528,349804.27,236644.39,2,25,188.70,22.70,76.50,3,12,05,2,20,02,16,L416,GrB₂
2529,349859.27,236299.39,2,25,211.80,17.70,359.00,3,12,05,3,20,02,16,L416,GrB₂
2530,350820,235200,2,25,287.60,19.40,8.70,3,12,05,2,20,02,16,L416,GrB₂
2531,354462.23,235190.32,1,11,394.70,29.30,2.40,3,12,05,2,20,02,02,L102,B₂
2532,355618.04,233566.13,1,11,307.70,12.50,314.10,3,,,,,,93,L993,C
2533,357346.15,237494.42,2,25,497.50,30.30,111.10,3,12,01,1,10,02,01,L101,B₁
2534,356358.03,234802.06,1,11,170.70,25.90,227.20,3,12,05,2,20,02,02,L102,B₂
2535,356403.03,234847.06,1,11,197.00,17.90,224.80,3,12,01,1,10,02,01,L101,B₁
2536,356448.03,234837.06,1,11,190.90,15.60,170.70,3,12,05,2,20,02,02,L102,B₂
2537,356293.04,234881.13,1,11,173.60,30.30,254.00,3,12,05,2,20,02,02,L102,B₂
2538,356283.04,234961.13,1,11,183.60,15.50,223.50,3,12,05,2,20,02,02,L102,B₂
2539,356578.03,234847.06,1,11,207.10,11.50,231.10,3,12,05,2,20,02,02,L102,B₂
2540,356658.03,234902.06,1,11,215.40,7.30,176.00,3,12,05,2,20,02,02,L102,B₂
2541,356871.15,235159.42,1,11,274.10,15.00,159.10,3,12,05,2,20,02,02,L102,B₂
2542,356583.03,234887.06,1,11,214.30,13.80,219.90,3,12,01,1,10,02,01,L101,B₁
2543,357123.03,234982.06,1,11,299.40,22.60,297.50,3,12,03,2,20,01,02,L102,B₂
2544,356991.15,235434.42,1,11,350.00,21.30,226.20,3,12,03,3,20,01,02,L102,B₂
2545,353555.84,235707,1,11,503.50,10.10,192.20,3,12,05,2,20,02,02,L102,B₂
2546,350561.49,238638.4,2,25,131.20,16.00,25.30,3,12,01,1,10,02,13,L313,DRb₁
2547,350296.49,238608.4,2,25,204.50,25.70,48.60,3,12,05,2,20,03,14,L314,DRb₂
2548,349526.49,238553.4,2,25,166.70,22.30,230.20,3,12,05,2,20,03,14,L314,DRb₂
2549,351822.08,238591.05,2,25,134.20,20.50,225.70,3,07,05,2,20,02,02,L102,B₂
2550,352317.08,238251.05,2,25,251.60,24.80,337.10,3,12,05,2,20,02,02,L102,B₂
2551,349671.49,237898.4,2,25,149.50,31.90,195.70,3,12,05,2,20,02,14,L314,DRb₂
2552,354858.97,237869.51,2,25,356.80,13.70,282.60,3,12,03,2,20,02,02,L102,B₂
2553,351009.27,237674.39,2,25,276.90,25.90,234.20,3,12,03,2,20,02,16,L416,GrB₂
2554,349824,237802,2,25,155.50,33.60,232.00,3,12,05,2,20,02,14,L314,DRb₂
2555,355462,237405,1,11,554.60,23.00,262.40,3,12,03,2,20,01,02,L102,B₂
2556,350409.27,237054.39,2,25,175.20,27.20,198.50,3,12,05,2,20,02,16,L416,GrB₂
2557,349432.89,234543.38,2,25,342.10,29.50,8.20,3,12,03,2,20,02,16,L416,GrB₂
2558,348219.58,238636.26,2,25,136.10,20.50,106.80,3,,,,,,82,L983,R
2559,348134.58,238576.26,2,25,136.90,18.10,141.50,3,,,,,,82,L983,R
2560,354682.23,235035.32,1,11,433.30,35.70,86.00,3,,,,,,82,L983,R
2561,352910.84,235007,2,25,607.90,35.80,339.80,3,,,,,,82,L983,R
2562,350879.27,235009.39,2,25,351.50,17.60,342.90,3,,,,,,82,L983,R
2563,355123.04,234986.13,1,11,331.40,35.20,65.30,3,,,,,,82,L983,R
2564,349453.18,234992.09,2,25,349.80,20.10,205.30,3,,,,,,82,L983,R
2565,352945.62,234865.25,2,25,709.60,33.00,331.10,3,,,,,,82,L983,R
2566,356548.03,232482.06,2,25,435.60,27.60,246.30,3,12,01,1,10,02,01,L101,B₁
2567,350563.33,234672.09,2,25,410.90,22.00,346.10,3,12,01,1,10,02,15,L415,GrB₁
2568,352630,234493,2,25,706.80,26.40,328.40,3,12,01,1,10,02,01,L101,B₁
2569,348949.58,237796.26,2,25,124.40,24.50,47.90,3,12,05,2,20,02,16,L416,GrB₂
2570,348054.58,237971.26,2,25,145.00,17.00,185.80,3,07,05,2,20,02,14,L314,DRb₂
2571,348594.58,237886.26,2,25,115.50,18.00,269.00,3,12,05,2,20,02,16,L416,GrB₂
2572,347709.58,237811.26,2,25,147.60,29.80,47.10,3,07,05,2,20,02,14,L314,DRb₂
2573,349914.27,236594.39,2,25,152.10,30.30,88.40,3,12,05,2,20,02,16,L416,GrB₂
2574,348978.18,236582.09,2,25,163.50,30.00,237.80,3,12,05,2,20,02,16,L416,GrB₂
2575,350308.33,234902.09,2,25,381.30,17.50,14.20,3,,,,,,82,L983,R
2576,348823.18,236622.09,2,25,124.80,8.10,281.90,3,12,05,2,20,02,16,L416,GrB₂
2577,349188.18,236317.09,2,25,218.70,25.80,0.10,3,12,05,2,20,02,16,L416,GrB₂
2578,349468.18,235442.09,2,25,306.80,22.70,327.50,3,12,03,2,20,02,16,L416,GrB₂
2579,349008.18,235827.09,2,25,200.80,25.50,293.70,3,12,05,2,20,02,16,L416,GrB₂
2580,350419.27,235854.39,2,25,179.70,23.00,46.30,3,07,05,2,20,01,16,L416,GrB₂
2581,348838.18,235817.09,2,25,163.50,25.90,252.20,3,12,05,2,20,02,16,L416,GrB₂
2582,347748.18,235767.09,2,25,220.90,25.40,256.10,3,12,05,2,20,02,14,L314,DRb₂
2583,348313.18,235827.09,2,25,184.60,22.60,31.20,3,12,05,2,20,02,14,L314,DRb₂
2584,349352.89,234533.38,2,25,333.70,26.90,315.00,3,12,03,2,20,02,16,L416,GrB₂
2585,349227.89,234898.38,2,25,266.70,31.10,207.30,3,12,03,2,20,02,16,L416,GrB₂
2586,352785.84,235117,2,25,574.70,34.20,15.50,3,12,01,1,10,02,01,L101,B₁
2587,348778.18,235117.09,2,25,169.30,26.30,233.60,3,12,05,2,20,02,16,L416,GrB₂
2588,353300.84,235097,1,11,568.40,33.90,303.60,3,12,03,2,20,01,02,L102,B₂
2589,354118.04,233511.13,1,11,578.60,25.30,148.40,3,,,,,,82,L983,R
2590,356148.04,233336.13,1,11,318.40,19.70,85.10,3,,,,,,91,L991,S
2591,349477.89,234718.38,2,25,296.90,23.90,335.60,3,12,03,2,20,02,16,L416,GrB₂
2592,354308.04,233046.13,1,11,619.80,28.10,51.40,3,,,,,,82,L983,R
2593,356083.04,233051.13,2,25,410.70,32.10,334.20,3,,,,,,82,L983,R
2594,355518.04,232896.13,2,25,531.40,33.10,29.00,3,,,,,,82,L983,R
2595,355093.04,234236.13,1,11,424.50,33.40,171.40,3,12,05,2,20,01,02,L102,B₂
2596,356139,234278,1,11,269.70,34.70,121.70,3,12,01,1,10,01,01,L101,B₁
2597,355203.04,233911.13,1,11,285.80,25.60,43.70,3,12,05,2,20,02,02,L102,B₂
2598,356378.03,233787.06,1,11,208.50,10.30,27.20,3,12,05,2,20,01,02,L102,B₂
2599,350368.33,234887.09,2,25,375.30,20.90,57.70,3,12,03,2,20,02,16,L416,GrB₂
2600,355228.04,233681.13,1,11,304.40,33.40,353.50,3,12,05,2,20,01,02,L102,B₂
2601,353350.62,232670.25,2,25,560.90,30.20,178.50,3,12,03,2,20,02,02,L102,B₂
2602,354238.04,232911.13,1,11,697.10,30.60,47.90,3,12,03,2,10,02,28,L828,Li
2603,354413.04,232891.13,1,11,666.50,24.20,13.30,3,12,03,2,10,02,28,L828,Li
2604,355823.04,232771.13,2,25,518.60,28.90,83.50,3,12,01,1,10,02,01,L101,B₁
2605,355823.04,232771.13,2,25,518.60,28.90,83.50,3,12,01,1,10,02,01,L101,B₁
2606,353863,232289,2,25,538.20,32.50,127.60,3,12,03,2,20,02,02,L102,B₂
2607,354743.04,232851.13,1,11,601.90,32.00,14.30,3,12,03,2,10,01,28,L828,Li
2608,355968.04,232896.13,2,25,473.10,28.30,2.00,3,12,05,2,20,02,02,L102,B₂
2609,348418.18,235247.09,2,25,157.80,20.50,135.00,3,12,05,2,20,02,14,L314,DRb₂
2610,354957.23,237760.32,1,11,378.90,25.70,262.40,3,12,03,2,20,02,02,L102,B₂
2611,354927.23,237650.32,1,11,402.40,30.70,43.80,3,12,03,2,20,02,02,L102,B₂
2612,356168.97,238434.51,2,25,446.50,18.30,343.50,3,12,01,1,10,02,01,L101,B₁
2613,356287.86,238843.2,2,25,324.50,24.90,348.30,3,12,03,2,20,02,02,L102,B₂
2614,353707.08,238651.05,2,25,266.70,22.90,312.60,3,12,05,2,20,02,02,L102,B₂
2615,350491.49,238578.4,2,25,149.30,15.20,63.90,3,12,01,1,10,02,13,L313,DRb₁
2616,352602.08,238421.05,2,25,251.80,26.10,38.30,3,12,05,2,20,02,02,L102,B₂
2617,350846.49,238363.4,2,25,178.30,28.30,76.20,3,12,05,2,20,02,14,L314,DRb₂
2618,353927.08,238546.05,2,25,350.20,27.10,355.70,3,12,05,2,20,02,02,L102,B₂
2619,352462.08,238246.05,2,25,321.80,29.30,313.00,3,12,01,1,10,02,01,L101,B₁
